Leftarmpitangle,Rightarmpitangle,Leftshoulderangle,Rightshoulderangle,Leftelbowangle,Rightelbowangle,Lefthipangle,Righthipangle,Leftgroinangle,Rightgroinangle,Leftkneeangle,Rightkneeangle,Slope,action
144.1166677697811,151.392487160978,83.61496761112912,79.28028527217246,147.62309336891627,148.63426492244633,97.66070233461967,99.4440447820788,26.38735216690381,5.854256110303253,94.29643001033381,155.2251634227655,5.302602799222134,pulldown
146.86608798122631,161.12510382055427,85.69165048583122,79.60497304881402,153.56862732067896,163.877416843043,97.93147254755048,96.77190391780428,21.362507656776383,7.843273774206388,111.00177896203417,155.40369885572676,6.431508251741428,pulldown
160.47402469644692,166.78522197665754,86.87222791182731,84.40398344099697,170.56371384768394,174.0249314496577,93.02254814481509,95.7012405023606,2.2389540714551615,3.566280299803391,174.56642504438182,170.52240705996496,17.15844809734224,pulldown
164.76314345493978,162.02445719055493,84.10389253737986,84.4172975371467,165.47340978742432,170.0960248547781,97.55685990207017,93.92195002340326,1.5370004940479554,0.1365165753213679,176.10051895233894,179.64398507097496,13.520159325316717,pulldown
162.34682086996168,163.15172130435013,84.44015275299026,85.27875548686148,166.33898173404168,171.53335785301817,98.90180315240632,91.37928860774191,0.3302955851972069,0.8821872295799285,179.09881984628063,177.69707197491965,14.341994741436949,pulldown
167.146854271265,176.02017457187983,88.00805435539621,83.70207048955324,177.13890871996708,176.87294050104242,90.55543034912465,97.73444480592585,2.080711675529409,0.6288177306891941,174.0533683077048,178.11888680364837,76.11213216882821,pulldown
165.88100210595687,175.41542664749315,86.18761002145754,85.33182300534119,176.62507032026141,179.84233611043234,92.36656652347685,96.11400044972443,2.7932206517816502,0.0015528427004543595,172.6863001130498,179.99523224419065,49.822568186137985,pulldown
163.99828070260276,176.34350622116122,88.4194579817602,84.00959436376762,176.9396030295295,179.03297638514064,91.78889170975738,95.78205594471471,3.4178344862788563,0.41460472062236,171.89851201609127,178.86633819568354,58.23088888949142,pulldown
159.93271194025917,179.9939365212605,92.16604992997192,81.75877582924761,148.59391366261892,171.7367488173585,94.28323066849963,91.79194357228089,15.888505696855827,9.788351458412109,137.09906353142776,155.12203547246108,6.420070988889231,pulldown
166.57142246495883,158.40302276078373,71.61895866555875,101.86533598675625,172.059598127114,163.46588034497344,98.30295769690011,88.21274765078485,2.0036372651563754,0.7113508124912746,175.9399436964838,178.54928168778798,9.227723944901834,pulldown
169.28615322895783,170.56741378181366,75.56359660908079,95.22752559440285,172.8316193463095,173.8489218427649,96.51486115437366,92.69401664214259,2.106492168163147,0.6343821453188706,175.77204871119275,178.70792515586868,9.287785467980763,pulldown
163.49806996225487,168.49567618858285,77.91572440025014,95.39089867818291,97.62357799343913,168.88007487245662,73.63274157794291,99.67388150048973,5.0909141847155785,4.667568388618157,167.1693656382184,169.01983720147973,9.525491961325137,pulldown
166.99219904888707,165.1624870596331,75.33742982583144,93.681634982085,169.35998670175036,156.6812529854609,95.31073031738079,95.67020487470286,8.060301673479627,2.726333292246882,161.42211904592037,173.87272474056553,13.354045401433956,pulldown
168.08841025145688,166.76948261524305,79.7370668886428,90.73836572954862,167.99304008423428,164.8077846989664,93.52984446857387,95.99472291323475,6.619550579152497,1.481033886366671,163.46388550169672,176.41468974056977,11.712530074906919,pulldown
169.64912383523648,170.25127242497385,85.7643532983098,82.1573797926495,173.0189326657917,173.44473290645655,93.29791596022046,98.78035094882019,4.863228268269674,1.502991959947667,167.9286132542584,176.34602132892286,9.757078999177246,pulldown
170.70341718953478,172.01125104880452,87.49381870665037,80.97054783497298,176.14570599189244,176.35285037158516,90.5853626232168,100.95027083515987,5.108394819687773,1.4662693697794236,168.3687356811798,176.79876170080374,8.74106134945583,pulldown
175.63784053936388,175.71285518731224,134.51374883163655,47.17407381284864,175.58773879272255,178.76788867280084,120.11784540749795,58.19433194801708,19.95211515935755,23.23246411301256,134.69296153953763,130.56063093613508,5.720133948914738,pulldown
173.77603251831624,177.1760055678604,119.29119908726585,60.86022427702995,175.61423441218307,177.62908445786758,136.0212682421049,43.827308393599104,10.305764762637336,23.66487634976917,156.4128505685355,131.1799872804299,5.688475555313293,pulldown
173.0312233961493,173.7955603981424,138.24665652556126,42.49197987280022,177.4463893322482,178.7142196734833,138.1403028531582,41.12106074848009,13.99157231682929,25.532998701595567,146.29597199597637,127.7824677827342,6.662492560968299,pulldown
171.5079132722681,170.8844932021747,141.39102338864703,40.70598376245184,174.47936870987726,175.4363309237763,127.37610785228513,50.526884996616005,12.577424641365686,26.18317410435483,149.71858449881523,127.28736952759306,7.356640520448365,pulldown
164.550114547339,172.30595630784137,84.35092984843051,85.00703077237559,166.37836933242986,172.54814356828084,95.09638561806774,95.54565376112623,6.470101852064664,3.477194792592393,167.1170390950039,173.26828993358455,19.675319721341186,pulldown
162.9569176219537,166.9121021723729,87.8341642502361,81.51904991584166,161.61032172873226,162.0798742958913,96.98410380225891,93.66268203166338,3.0405247183620046,7.961175867535933,173.89172586715003,164.46263495218193,24.568441592229643,pulldown
161.672945426068,168.69256708685768,87.00594143593494,82.91638788464508,163.36247404732808,163.97802390042256,95.02126526778562,95.05640541163439,2.7091553137448,3.3654393434846694,174.4861890934048,173.2430384938226,30.613300492610836,pulldown
165.2590686023041,173.23097350690418,84.46173583442443,83.20066054445196,164.7188765813144,169.49526734798923,97.08621289803314,95.2513907230905,1.325583620100988,2.6653834612680605,177.27606342143744,174.54297244866027,42.385717812571556,pulldown
158.94227955399177,164.83938640819625,102.74864867629748,70.82901693704332,163.47453646627287,165.10192665979454,93.56492178247646,92.85741260418277,1.8987331596264034,8.839665879642705,175.81087972042195,161.20493333019368,3.8536200847360456,pulldown
152.9761182330992,160.56644182037363,99.98502414354319,74.05778165208002,152.30853783437828,160.45439738946652,98.19524255245035,87.76195165192655,1.4856129452239322,7.503604612648074,176.70140130948457,163.70450585994604,4.074296496680195,pulldown
153.70289949555436,148.25959140283877,100.36119278594764,76.59338114847361,151.05766048940598,149.4484667463171,100.6553344811498,82.39009158442893,1.6152519618232295,8.657396302351213,176.5434494127204,161.70588187379423,4.662677310889548,pulldown
165.4862267264543,151.41728512757697,91.06929418262455,85.7880479526745,169.629623891719,157.2936353958469,96.92834868795963,86.21430917674134,2.994366097870071,6.133623283416038,173.09952319183532,165.86507069365751,6.762715687388835,pulldown
166.1423639574885,151.70049203421073,88.5204738592026,86.58944558200346,169.54400025471924,157.8233198052933,97.37926560104631,87.51081495774771,4.12484116841272,5.800575394905934,170.6622795038602,167.1784908924595,6.223438962092664,pulldown
164.98010555944776,159.367020653028,84.42656259082057,86.26086156492585,171.94080339327843,174.16904623831246,94.1977491495631,95.11482669469055,1.6063855384964913,41.88831910008522,2.068613726379813,53.71185687223841,7.236034684657829,pulldown
164.7568231467757,156.62603847455034,86.80423232623966,82.60956223649166,167.77080755360768,165.37289011166766,97.04459679263665,93.54160864463208,8.377377621772668,45.33141925503774,36.59662074726959,55.58210094855253,5.789130003687311,pulldown
160.24541272777648,146.47468829809657,85.87537292946317,83.6812449779366,157.48023548013117,154.83640933481942,98.35358608874913,92.08979600385115,5.879056414163941,26.055097737634,9.452068901539084,31.940757161815295,10.016470356399536,pulldown
161.415115361849,153.27433654950457,85.71566478106622,84.14602559100487,163.42416874031161,164.91237975267188,97.4208330307516,92.71747659717742,4.857135655994685,32.55824286706308,7.714026626078599,35.52890564431897,8.434029216608815,pulldown
164.67282386797496,165.50057864968332,92.3693840703704,79.18330394907616,165.38725721274454,164.53451863103336,93.76711750546256,94.68019447509093,2.613697227856556,8.142277096770382,173.4771566064194,157.80907407347942,9.818757920998177,pulldown
162.04426174771794,164.5336982763432,72.87630985560752,101.23850776754529,166.059433928351,178.20351166003434,91.16758136732318,94.71760100952399,1.4840043776226641,4.006302990707394,177.04577900138352,172.3946736531033,13.310000441822075,pulldown
157.97740995491057,169.79371534763638,72.82512340878115,102.83031899068543,154.9252156860648,177.59577784189855,87.37903273091769,96.96552486961588,1.4640723576516412,3.688878395265735,177.11197791403376,172.8341663251931,11.883028506736421,pulldown
164.65090656224316,166.23926284697947,73.96986770489028,99.39157994171536,166.548734252881,173.00385174941835,92.38495708712932,94.25359526626512,1.1072988791298903,2.99898759241593,177.76607299018582,174.11798105009055,13.771938095761339,pulldown
165.35594742329855,169.0047785642859,75.38806939141895,96.54291676143544,162.66796658033158,175.72305107302026,91.50242210296547,96.56659174418013,0.12314351785248925,3.825167861531216,179.751706574983,172.36523054939335,17.741570987747533,pulldown
165.5286386145511,165.08306623184785,76.61472814484793,93.07688700984394,163.21066142072522,171.81903755157944,95.4148792830855,94.89350556222259,1.1089811181339313,2.750120621399375,177.85709187514115,174.7970252081415,15.066582543447252,pulldown
165.83048217640473,169.3281243452549,74.73404124196985,92.80689580090886,163.83748445537404,179.30264678931226,85.13962009587505,82.40131694700368,0.42251392816586303,2.482562583520815,179.1820515527822,175.1494569256742,15.32427989947819,pulldown
175.20148100498392,169.97597328797235,87.51036564175087,89.03290555248732,175.01727579325015,173.28491310292839,89.25513617812688,94.20159262763495,6.157113171193465,5.128145511442311,166.7252308553702,169.3781533582098,13.84351030856114,pulldown
175.00387202373258,169.8624173071922,88.31708714106871,88.23992731507442,177.71726913956127,172.07032174181722,90.70223352068739,92.74075202316942,5.468070286333214,5.050337798669284,168.2346324156267,169.41893117395935,17.71429625551837,pulldown
159.79258944898726,163.20020475940186,84.94149114024405,86.42385427906652,174.51387202470005,177.26263661101535,91.24721467122527,97.38743990946415,0.8584723023822098,1.1006706283840642,177.95516616425218,177.5021779798496,18.438608075485412,pulldown
159.39747505398154,161.9224887883387,86.28116034304568,85.61864365232678,173.15768553704513,175.89734434901382,89.59342299180629,98.50677301282126,0.7076100888318108,1.8036161994103135,178.29668705361567,175.80931051136156,16.721372244549993,pulldown
147.45577550196268,155.49230086828652,85.60400213628724,83.73392930841136,154.06805099754968,163.01599629054436,94.2789508206969,96.38311773460455,0.25497718856188145,1.865413301891159,179.41694974606025,175.65521342106337,53.13776875241034,pulldown
149.24307769023352,159.44907019509836,85.24278537182748,84.53128069278985,157.35368384096395,167.32728244401937,93.74054091252391,96.4853930228587,0.2255135196021822,2.0707599258101252,179.45781091482445,175.03229706488807,51.67404455274579,pulldown
156.58822754511326,162.70878699768167,87.19106538671019,83.246128463255,170.48761224935757,171.77616588004543,93.5892294699514,95.97357668008343,1.027934171743615,1.0600694442778917,177.95829853383276,177.87524479554855,28.930189832116827,pulldown
154.42776071285434,159.77968044749173,80.25248739527449,91.3270020673845,172.14998544276676,173.8271442106221,88.35387875390983,100.06663178343113,1.8182331394538669,0.8372786650752553,176.64360653401562,178.3812271850916,12.928641395490951,pulldown
151.51507219155536,161.64652952671966,80.0611000469932,91.3489326575162,168.6254829695876,173.90265239144108,90.89880970622643,97.69115758926418,2.013816416217081,1.265400056125808,176.32624482171317,177.61576354153362,13.799994078834045,pulldown
158.09627697212602,162.66764447394192,85.44696554297306,82.41708949911497,163.70397089494332,168.54928744873132,94.04794299048619,98.0880019674258,2.046877140420225,4.312562141504663,175.52388612421953,170.84532848361474,155.3617696615881,pulldown
155.91018225025047,157.31999940367731,84.53761198982335,82.56903471101678,160.693828323185,157.57405953743552,93.29434053644911,99.5990127627107,2.6634631448367507,2.702312476659957,174.13291753891423,174.18886450502404,55.25637824897401,pulldown
164.0518805502238,160.89961407857953,84.10270883862653,88.07139148669386,171.06764951088294,165.71048561222256,93.0462395307831,94.7796601438965,19.01732425701627,14.136835905755415,133.55077082324374,147.98234687494045,11.507425560174626,pulldown
159.60083182168043,162.3258764902943,85.20452580282627,85.24331950291369,167.06429997389108,160.91040185488106,92.71167934306801,96.84047535119205,21.04062838025241,17.831411435091326,132.79569212129073,141.65452381875915,8.019855254800111,pulldown
125.09214562735038,153.03305228314701,84.88083919308265,87.28764239553207,149.6660057095408,168.02722190863122,83.48302070688204,104.34849770450329,5.680016450934141,24.808999996126403,165.255210763469,119.91350614177833,13.774522380519892,pulldown
162.91212793926096,156.62182736595278,79.77392172101241,90.45739687641134,167.57975874188782,171.0822996280634,86.7559969206197,103.01268448195658,6.282049924124921,3.09441825787546,165.21083557672424,172.93043838590995,5.544094645538576,pulldown
156.46332747273925,175.38942789510415,83.50680672919873,83.4111445335306,168.26347921409553,175.85495762468645,85.93941195767297,107.14263677959778,25.245262163346524,14.434236583117478,131.00118281185863,151.1762550497751,5.259320165813752,pulldown
160.43375381755973,163.17000310299957,83.88913736313592,84.60902345140134,169.22109266583422,171.89130308794321,87.2758938073684,104.22594537809444,6.051265567689733,1.7895495467351528,161.22678153792285,175.90497685325627,7.963120482009632,pulldown
164.3981526388449,159.90105237754088,81.80155788143024,87.46641313088605,170.53785584548382,172.92638212231535,86.84714991111426,103.8848790765695,6.51581320781891,0.0776457892723283,163.7985638925089,179.8253565368641,5.634963516158194,pulldown
173.88750771828578,144.79459812932603,77.61844653128578,99.10283436101025,174.363621750715,162.73559413230547,108.8111721858476,74.46754692185644,6.004650140855384,5.182394083826011,167.6574112227932,169.89267497263052,13.2001717548147,pulldown
167.04818665398338,165.7636868684763,83.73377797057123,82.50911769458997,175.25284107305956,174.71263307624835,97.61215083684672,96.14495349799205,14.460696818636391,4.441734000363018,150.5516932142651,170.8079682904602,18.76439321850309,pulldown
170.14738999666073,167.07304911882727,87.14475415079431,78.90377712759802,178.75745735353422,175.72376041631168,96.44916697639074,97.50230174521698,18.048498829240387,6.6926902466080485,141.51373217029652,165.5035076666102,13.6191775519117,pulldown
167.40398333729615,165.36467667644877,85.24293861888479,82.47174037517557,178.83879575867147,175.8970673705807,98.26064964311038,94.0246713628293,17.348515288937243,4.706208944075803,143.85546417850594,170.32430220949826,8.741471817379734,pulldown
157.43023405198792,161.23030764463056,85.11758237296908,80.91556757909818,176.11348357805247,172.3292443163385,92.76590557087357,101.20094447705914,7.747347002883048,1.3946511235370933,164.50843290672805,177.22713268887685,20.166210820580517,pulldown
152.56699831763856,150.41423106762414,84.94971076010063,81.16219938543743,158.8304176025935,152.52872705430036,93.87348443874907,100.01460541571284,5.319708531676249,2.398286185362751,169.23209670858765,175.22734055082324,13.885904651210648,pulldown
151.41000925291286,152.2545095035603,83.28486538043927,82.38626831755184,156.28365868727101,156.0265697409389,95.83968722708703,98.4891790749219,5.907813465385885,3.079136447684165,167.97525310346234,173.90783688989836,16.175564108353964,pulldown
163.4829847728958,160.30410987480977,82.3788954253677,84.34878762661435,178.81916057708906,174.68753176621775,96.59553853777825,96.67677841023972,6.826032325162548,8.176015434928189,165.862004888573,163.96513064579128,21.5583579312115,pulldown
162.73489661571145,158.92510200446694,80.27672110217108,86.75248210364968,178.93040112392092,171.98884978235654,94.80403562832717,98.16676116585211,10.790235192526584,7.609590970459164,159.3693039358839,165.41045139062064,11.5268357050766,pulldown
161.43719350075614,161.91581057468764,83.009267939862,85.28356061128115,177.81962611663573,176.5510424502977,96.3094436287268,95.39772782013009,7.042126370279445,8.402742499013378,165.63050608430632,163.0686906926785,53.73266498719749,pulldown
163.28326525235997,159.39846492634146,82.68887405330703,85.36591542428236,174.3784151825813,175.76355304249927,96.97818375739197,94.96702676501864,2.5345420533188885,8.379114787172066,174.81006769197643,163.3681619815646,69.86016288054722,pulldown
154.88380776042337,155.51484911621532,83.4470226289476,85.06301772586286,170.77304373564323,170.16310727530558,93.36057440968423,98.12938523550541,14.056537473479326,1.3555105491394883,153.81833768537643,177.30847214195668,11.461236200342814,pulldown
163.57549882699465,163.04408738951219,83.64602925098993,84.94351239391997,179.7476582610601,178.87309252605485,95.45980310983606,95.95065524525401,8.196941285708384,7.430479928059276,162.42588935035724,164.62583027216166,18.83913692411043,pulldown
162.61728394333687,163.78553554394077,82.94780523463182,85.03322517545415,177.3542642657034,177.60336834945642,96.3115549887643,95.70741460114976,7.1542108429268865,6.381566108918668,165.59163377285591,167.1394483537326,30.02118872205779,pulldown
158.48130510018743,157.17339986128945,87.3235384990848,82.2742080251708,176.30199852247785,168.69344076385653,94.95109445566405,95.45115902008028,7.667513171970299,9.379967286093926,164.98567592025012,161.3972137402116,32.496313707972895,pulldown
163.1296161475301,164.2924540126256,80.90240835071258,86.1361239790993,179.2935964766838,177.70809258120963,95.91780945855331,97.04365821163483,7.547442365523847,7.238192985514662,165.38773788457735,166.3619354303325,27.419721494233237,pulldown
158.86045078730035,158.23744670718744,88.97859421595892,80.4670965567545,171.96456492735035,169.63414956678724,96.19436483217453,94.35994439511207,10.807845299034952,9.761769065861419,159.8979812527652,162.17332136527688,27.381686360306873,pulldown
165.2361195612441,164.5549059288398,84.12181024633131,82.38252199143776,178.9660228764809,175.37261780225722,97.94026722991404,95.5554005323169,8.603869118763468,13.33089149806766,163.76571039394997,155.92908778097484,12.348824499950554,pulldown
164.10824992641415,166.90886144003537,81.49286414413726,86.3999376015982,176.80314116084097,179.4486451508695,96.0371075570744,96.0700906971902,12.507787904662912,7.038521387832284,155.23508793084414,165.74672602311176,19.22184269620634,pulldown
146.55887570207665,152.47812784608004,85.44453882769358,83.328646204125,161.88838190578548,161.20435264840336,93.63050930680731,97.59630566137417,6.303604547651802,0.7033897384732504,167.54032932364032,178.485916064032,12.856442777554252,pulldown
163.72607513989914,145.36689323631617,79.20054871158084,92.84651847647574,178.90987811542936,159.4783101584504,115.9621417893468,71.99079102259664,6.890840610956398,7.169931099512239,165.50814252081722,165.54357849728595,9.358858109379037,pulldown
168.94162844104673,160.31627169207744,83.72356163255981,82.64650551505808,179.29867234437057,171.2601370057521,97.36914416317902,96.26078868920303,12.987199951260967,4.926586762605524,150.73395686413065,169.2829119068124,11.021118775618643,pulldown
163.87742732349372,167.1949966828653,82.25261504981621,84.60452306161541,174.69644714340464,176.9572321289209,97.28976060997502,95.85310127859337,17.04517649508793,1.6371403734827012,148.22555421757878,176.87445797044546,8.742622822451338,pulldown
165.95689471129694,166.00630080508054,84.15005670086472,82.10876858714104,178.84322810732573,174.74046360138772,97.86482022378989,95.87635448820436,14.132499693351981,7.341552273724704,151.34910747028522,165.06591414282914,13.37570411817368,pulldown
168.02898280224045,159.6855608162121,82.02598655837073,85.13344055929531,178.69145986647027,172.1327741424092,98.07487892327563,94.76569395905825,11.841412538574327,4.014436609225251,154.35731799399818,171.79672451707498,9.782560644430605,pulldown
167.98760804019315,165.69547520631852,84.48919689528215,82.08918309632556,178.63760365581695,175.42049038084016,98.76754678881888,94.65407321957342,17.135011885963593,9.520115675856445,144.92044993086267,160.079992736883,16.570553924155178,pulldown
165.74451095543245,165.48688311606796,83.94118723249275,82.36798837013453,176.9076758137092,172.44990733194786,99.04952064572637,94.64130375164639,15.766914927307752,5.449310419358079,149.4323292610681,169.7446750702659,13.38981907192658,pulldown
168.36974890781508,165.14449670663595,81.46075199636951,85.04466779584106,179.02076878279286,177.93466520925347,97.36691197881431,96.12766822897504,16.23207185307837,7.202218302626662,144.6732547962659,164.89185184581206,12.219085009904825,pulldown
166.34217129685854,160.80911630751302,84.09729996875588,84.12688326369299,175.8326232170334,171.82705425080113,97.02535750369039,94.75045926386076,18.277892843708408,0.632026105253439,141.02994472082415,178.773996324578,8.50929717802781,pulldown
170.21964320958708,164.88824390851602,83.92935988010551,81.85784818882874,179.83655331769694,173.20709357541392,99.88151927536659,94.3312726556992,16.25525407548974,8.372957164644681,145.26362317630753,162.8698285917383,13.230941641400785,pulldown
167.25284747021402,166.6398582572755,84.13045999784055,83.33368670425031,178.98918388255115,174.91779904702537,97.1823776211481,95.353475676761,13.736331284500798,6.125837648344113,152.08185924316194,167.42688809896683,16.211456931575654,pulldown
167.00137424470444,163.04228824774484,83.96631206703343,83.33481056312428,177.57142539435358,173.34094802948152,97.01202932699745,95.68684804284483,16.867105913128395,2.7414271602688003,143.78929889641873,174.15852296756293,12.03910591901352,pulldown
171.51378956319104,162.14986062428576,84.8251414225778,87.30181872159349,167.32376482125352,170.20019824532037,107.76756148441595,80.10547837141273,23.607579660744154,14.163629961112536,133.49171685158493,152.72250965522295,7.852919871267878,pulldown
171.20126990776066,156.8540771789559,91.1327051522144,86.09710772599036,179.5622244918568,177.40739687705613,94.27895786870198,88.49122925309325,19.16005604079758,26.287727213111303,142.86345344769637,130.47201123886154,3.53641202072589,pulldown
171.73882325276702,153.57888403745304,71.84991276739923,103.52326443914312,176.73827836221116,169.6709018786712,117.14197429022379,67.48484850323378,13.598483277669091,20.21567671029592,153.65067236077715,140.41587011352243,9.795511044094873,pulldown
178.94471300825185,161.72451552180502,72.48131500880719,102.93806830998102,178.6474543033629,166.63596589616623,112.43320137216685,72.14741530904504,19.803512636550526,23.702012920920588,137.18102861959622,132.3913006873601,6.596509028721201,pulldown
152.8684300839047,160.1097256006213,83.40287780424288,85.50183472195583,164.124549992657,167.59618760617104,98.32740838210742,92.7678790916939,15.752110461824293,5.87306233773319,151.46561953173614,169.2751011893277,21.400638043509147,pulldown
153.44971020137584,161.67541937883507,84.21361187779254,84.11060945960531,167.38219024898655,169.14367780179268,97.67077903525993,94.00499962734226,16.046184095171768,6.142753955108204,150.5339687285661,168.7307412552137,18.759653071030534,pulldown
155.29019912270388,159.95162210098076,82.27723527287245,86.56579185089888,163.3433826005872,166.99758851710686,98.83275783615676,92.32421504007192,15.442870955813046,8.675384619612272,152.13189093998358,164.06063290681078,17.96001889434611,pulldown
153.80047126238088,164.02259178694086,82.56993346354835,85.44100336990645,160.84068755831544,165.1555969237864,96.16085939484398,95.82820377170123,3.525985926088789,1.4963370712475914,172.64069596780678,176.9316682074353,8.412462007941565,pulldown
152.7442186725764,168.18710748728125,81.43652046894205,86.0720770135166,160.33582183434052,172.4313691919516,95.98968993565883,96.50171258188253,2.8532159254698466,1.364701523191322,174.36067823320232,177.34925133708222,9.535402132030814,pulldown
155.44010370629042,168.27216520778595,86.59331315486598,82.52559399998677,167.85473820394188,170.19612261304636,93.51805244335918,97.36304040178796,2.913624154944048,1.6004607842827323,170.19221030210923,174.7362860318943,9.314822776286851,pulldown
173.0611072539841,171.4672618584131,88.24723802136772,82.23201147431026,165.9052836463836,168.2632176073336,96.94683360714514,92.57391689717693,1.605490293352282,1.7062659550263022,176.81373086167162,176.70675627509402,17.476639945627714,pulldown
174.811803705644,172.89466238640432,88.14330374618676,81.1930260039501,169.78903819528085,168.4734090519964,99.79458020862839,90.86909004123478,2.1742934887938334,1.309293191121488,175.8218928581351,177.48303948387786,18.397605437280962,pulldown
173.44319280323583,165.989704206266,84.95490355729596,83.0509659501282,160.42615934717327,162.43086877466376,103.08124399752423,88.91288649505168,1.3099452065050579,3.3073051393937916,177.3924229874267,173.5719615658457,14.755819316931015,pulldown
170.64207500592337,165.88509405839184,86.34863397957564,83.54042378613134,162.08118153708367,161.18103285393423,100.31527251049616,89.79566972379685,1.9509613429376202,5.244135844098725,176.19699234715617,170.0677161401563,17.901486162152683,pulldown
161.42317116308604,160.6010678214633,89.46905700467029,84.59006284321941,168.41317544958184,162.9339002376842,91.51348249357108,94.42739765853926,2.361064411567954,0.27781906737837675,175.21993112977924,179.47792537301353,59.65040177150107,pulldown
155.75814292920242,157.15281041314364,89.5402156160631,84.3842608862244,161.87173956836318,156.67709270724993,92.37253157206325,93.70299192564921,3.3079265243730984,0.23914078690199173,173.3389088549932,179.56107021478493,24.396524119562,pulldown
160.26505582301593,163.5995473355974,78.98596634318437,87.53583751022767,167.66109911453626,170.7129482148945,97.90870464971384,95.5694914968742,2.2036145303605554,4.6608678317367955,175.41396105154868,170.3481054082757,9.667209541187253,pulldown
